wiI7pd,dealership_name,manual_label,review_id
Good service,Suzuki Khalid Motors (Link Ferozpur),,305
Satisfactory sevice,Suzuki Khalid Motors (Link Ferozpur),,306
highly Recommend,Suzuki Khalid Motors (Link Ferozpur),,307
Excellent service,Suzuki Khalid Motors (Link Ferozpur),,308
Good service,Suzuki Khalid Motors (Link Ferozpur),,310
Good service,Suzuki Khalid Motors (Link Ferozpur),,311
Good service,Suzuki Khalid Motors (Link Ferozpur),,312
Good service,Suzuki Khalid Motors (Link Ferozpur),,313
Good service,Suzuki Khalid Motors (Link Ferozpur),,314
Professional team at work,Suzuki Khalid Motors (Link Ferozpur),,316
Good for service,Suzuki Khalid Motors (Link Ferozpur),,317
Good experience,Suzuki Khalid Motors (Link Ferozpur),,318
Great Services,Suzuki Khalid Motors (Link Ferozpur),,319
Good stock of cars,Suzuki Khalid Motors (Link Ferozpur),,320
Good services,Suzuki Khalid Motors (Link Ferozpur),,321
Great Experience,Suzuki Khalid Motors (Link Ferozpur),,323
Co operative staff,Suzuki Khalid Motors (Link Ferozpur),,325
Good hospitality,Suzuki Khalid Motors (Link Ferozpur),,326
good service,Suzuki Khalid Motors (Link Ferozpur),,327
Good enivornement,Suzuki Khalid Motors (Link Ferozpur),,328
Bad service,Suzuki Khalid Motors (Link Ferozpur),,331
I purchase new car,Suzuki Khalid Motors (Link Ferozpur),,332
Nice dealing,Suzuki Khalid Motors (Link Ferozpur),,335
Didn't visit,Suzuki Khalid Motors (Link Ferozpur),,338
suzuki car sale centre,Suzuki Khalid Motors (Link Ferozpur),,339
Badest experience,Suzuki Khalid Motors (Link Ferozpur),,341
Friendly staff.,Suzuki Khalid Motors (Link Ferozpur),,344
Its OK guyz...,Suzuki Khalid Motors (Link Ferozpur),,345
Good  position,Suzuki Khalid Motors (Link Ferozpur),,346
Average service,Suzuki Khalid Motors (Link Ferozpur),,348
Poor service,Suzuki Khalid Motors (Link Ferozpur),,350
Parts are costly,Suzuki Khalid Motors (Link Ferozpur),,351
Easily accessible....,Suzuki Khalid Motors (Link Ferozpur),,352
Satisfied work,Suzuki Khalid Motors (Link Ferozpur),,355
Average Service,Suzuki Khalid Motors (Link Ferozpur),,356
Great place to in,Suzuki Khalid Motors (Link Ferozpur),,357
So expensive,Suzuki Khalid Motors (Link Ferozpur),,358
Skilled staff,Suzuki Khalid Motors (Link Ferozpur),,359
Bad location,Suzuki Khalid Motors (Link Ferozpur),,360
Official Suzuki Motors workshop,Suzuki Khalid Motors (Link Ferozpur),,361
Excellent proteomics,Suzuki Khalid Motors (Link Ferozpur),,362
Dnt know about it,Suzuki Khalid Motors (Link Ferozpur),,364
Just buy a car,Suzuki Khalid Motors (Link Ferozpur),,365
Inexperienced technicians.,Suzuki Khalid Motors (Link Ferozpur),,366
Accumudating staff,Suzuki Khalid Motors (Link Ferozpur),,367
It was good,Suzuki Khalid Motors (Link Ferozpur),,368
Very costly,Suzuki Khalid Motors (Link Ferozpur),,369
Expert in auto mobile,Suzuki Khalid Motors (Link Ferozpur),,372
Nice expertise,Suzuki Khalid Motors (Link Ferozpur),,374
Poor service,Suzuki Khalid Motors (Link Ferozpur),,376
Non cooperative,Suzuki Khalid Motors (Link Ferozpur),,377
Good Suzuki mot,Suzuki Khalid Motors (Link Ferozpur),,382
Professional staff,Suzuki Khalid Motors (Link Ferozpur),,383
True professional,Suzuki Khalid Motors (Link Ferozpur),,384
True professionals,Suzuki Khalid Motors (Link Ferozpur),,387
Brought car from here,Suzuki Khalid Motors (Link Ferozpur),,392
Professional staff,Suzuki Khalid Motors (Link Ferozpur),,398
For car tuning,Suzuki Khalid Motors (Link Ferozpur),,416
Suzuki S3 dealer,Suzuki Khalid Motors (Link Ferozpur),,418
Suzuki dealership and workshop,Suzuki Khalid Motors (Link Ferozpur),,420
Rent a car.,Suzuki Khalid Motors (Link Ferozpur),,423
Conjusted workshop ...,Suzuki Khalid Motors (Link Ferozpur),,424
Just Ordinary,Suzuki Khalid Motors (Link Ferozpur),,428
Bilal tanoli,Suzuki Khalid Motors (Link Ferozpur),,430
Professionals!,Suzuki Khalid Motors (Link Ferozpur),,432
Car show room,Suzuki Khalid Motors (Link Ferozpur),,433
Average ...,Suzuki Khalid Motors (Link Ferozpur),,434
Suzuki car point,Suzuki Khalid Motors (Link Ferozpur),,435
Suzuki dealer,Suzuki Khalid Motors (Link Ferozpur),,436
Suzuki dealer,Suzuki Khalid Motors (Link Ferozpur),,437
Cars showroom,Suzuki Khalid Motors (Link Ferozpur),,438
Suzuki showroom,Suzuki Khalid Motors (Link Ferozpur),,439
Suzuki Khalid Motors,Suzuki Khalid Motors (Link Ferozpur),,440
Mene last 3 din pely visit kia for first checkup gari k door waly shesho me sy awaz ati te band krne par ink staff ma bnda kahta daj me farak hota hy or usny masla hal nai kia bad experience,Suzuki Khalid Motors (Link Ferozpur),,441
New gari defected.....koi help naì karta,Suzuki Khalid Motors (Link Ferozpur),,442
in BC k pass gadi book krwa k galti kr li mjy aik dafa gadi mil jaye in sy kbi filter b na loon lakh di lanat puray showroom pr,Suzuki Khalid Motors (Link Ferozpur),,443
"inthai ghatia service he
mere pas suzuki wagon r he
aj main wahan apni gari ki tuning ke lie gaya tha meri gari bhi theek nai hoi or ",Suzuki Khalid Motors (Link Ferozpur),,444
Boht achi moters hy,Suzuki Khalid Motors (Link Ferozpur),,447
Achi jaga hai,Suzuki Khalid Motors (Link Ferozpur),,448
Good experienced,Suzuki Khalid Motors (Link Ferozpur),,451
Suzuki show pie,Suzuki Khalid Motors (Link Ferozpur),,457
Suzuki Motor,Suzuki Khalid Motors (Link Ferozpur),,458
