wiI7pd,dealership_name,manual_label,review_id
Satisfactory service.the staff is experienced and are always there to assist its been years since I've been visiting suzuki motors� and was never disappointed,Suzuki Raiwind Motors (Raiwind Rd),,416
,Suzuki Raiwind Motors (Raiwind Rd),,417
,Suzuki Raiwind Motors (Raiwind Rd),,418
,Suzuki Raiwind Motors (Raiwind Rd),,419
,Suzuki Raiwind Motors (Raiwind Rd),,420
,Suzuki Raiwind Motors (Raiwind Rd),,421
,Suzuki Raiwind Motors (Raiwind Rd),,422
Nice,Suzuki Raiwind Motors (Raiwind Rd),,423
,Suzuki Raiwind Motors (Raiwind Rd),,424
Very nice place,Suzuki Raiwind Motors (Raiwind Rd),,425
,Suzuki Raiwind Motors (Raiwind Rd),,426
,Suzuki Raiwind Motors (Raiwind Rd),,427
Poor service,Suzuki Raiwind Motors (Raiwind Rd),,428
Nice services cooperative staff,Suzuki Raiwind Motors (Raiwind Rd),,429
,Suzuki Raiwind Motors (Raiwind Rd),,430
,Suzuki Raiwind Motors (Raiwind Rd),,431
Lets see how they provide service,Suzuki Raiwind Motors (Raiwind Rd),,432
Well trained staff nice behavior.,Suzuki Raiwind Motors (Raiwind Rd),,433
,Suzuki Raiwind Motors (Raiwind Rd),,434
,Suzuki Raiwind Motors (Raiwind Rd),,436
,Suzuki Raiwind Motors (Raiwind Rd),,437
,Suzuki Raiwind Motors (Raiwind Rd),,438
,Suzuki Raiwind Motors (Raiwind Rd),,439
,Suzuki Raiwind Motors (Raiwind Rd),,440
Worst experience...as being lady if you know nothing about car it is not a good recommendation... Still one thing of my car is missing and i visited them more than three times...� Just a money maker..� Only recommend this for tunning and oil change in supervision,Suzuki Raiwind Motors (Raiwind Rd),,441
,Suzuki Raiwind Motors (Raiwind Rd),,442
So far so good,Suzuki Raiwind Motors (Raiwind Rd),,443
Happy with their services. Staff is good and cooperative and yes genuine parts are quite expensive as compare to local shops.,Suzuki Raiwind Motors (Raiwind Rd),,444
Service level needs improvement,Suzuki Raiwind Motors (Raiwind Rd),,446
,Suzuki Raiwind Motors (Raiwind Rd),,447
"Their staff lack competency, poor service, careless services personnel's.",Suzuki Raiwind Motors (Raiwind Rd),,448
"1: Their paint department doesn't have any experience to match color, my sons car has now 2 different shades on Bumpers. Upon complaint they argue with stupidly …",Suzuki Raiwind Motors (Raiwind Rd),,449
The worst workshop of suzuki. The body shop totaly destroyed the repair of a door and fendor. They didn't even took the dent out and just simply painted it over damaged dents. They dodnt took the door out and sprayed all the locks and …,Suzuki Raiwind Motors (Raiwind Rd),,450
,Suzuki Raiwind Motors (Raiwind Rd),,451
,Suzuki Raiwind Motors (Raiwind Rd),,452
,Suzuki Raiwind Motors (Raiwind Rd),,454
I have been coming here from the past 1 year and their service is amazing.,Suzuki Raiwind Motors (Raiwind Rd),,455
Highly recommended!!!,Suzuki Raiwind Motors (Raiwind Rd),,456
Having good and experience staff.,Suzuki Raiwind Motors (Raiwind Rd),,457
Worst services,Suzuki Raiwind Motors (Raiwind Rd),,458
Too much expensive.. almost 5 times more expensive but work is highly satisfactory,Suzuki Raiwind Motors (Raiwind Rd),,459
,Suzuki Raiwind Motors (Raiwind Rd),,460
They cover a lot of area and many industries come in their range for services it becomes quite challenging to get free in time. They need to make more bays.,Suzuki Raiwind Motors (Raiwind Rd),,461
Good huge place,Suzuki Raiwind Motors (Raiwind Rd),,462
Need to train their staff to improvise their dealings with customers.,Suzuki Raiwind Motors (Raiwind Rd),,463
Somehow a weird experience.,Suzuki Raiwind Motors (Raiwind Rd),,465
,Suzuki Raiwind Motors (Raiwind Rd),,466
,Suzuki Raiwind Motors (Raiwind Rd),,467
,Suzuki Raiwind Motors (Raiwind Rd),,468
,Suzuki Raiwind Motors (Raiwind Rd),,469
,Suzuki Raiwind Motors (Raiwind Rd),,470
,Suzuki Raiwind Motors (Raiwind Rd),,471
,Suzuki Raiwind Motors (Raiwind Rd),,472
Excellent service,Suzuki Raiwind Motors (Raiwind Rd),,473
Staff was professional and services were excellent,Suzuki Raiwind Motors (Raiwind Rd),,474
Good showroom and customer service is also good.,Suzuki Raiwind Motors (Raiwind Rd),,475
Nice dealing,Suzuki Raiwind Motors (Raiwind Rd),,476
,Suzuki Raiwind Motors (Raiwind Rd),,477
,Suzuki Raiwind Motors (Raiwind Rd),,478
Go there with pocket full of atleast 3Million 😝,Suzuki Raiwind Motors (Raiwind Rd),,479
good customer support …,Suzuki Raiwind Motors (Raiwind Rd),,480
,Suzuki Raiwind Motors (Raiwind Rd),,481
,Suzuki Raiwind Motors (Raiwind Rd),,482
,Suzuki Raiwind Motors (Raiwind Rd),,485
Excellent specially Mr Abdul Raheem,Suzuki Raiwind Motors (Raiwind Rd),,486
,Suzuki Raiwind Motors (Raiwind Rd),,487
,Suzuki Raiwind Motors (Raiwind Rd),,488
,Suzuki Raiwind Motors (Raiwind Rd),,490
,Suzuki Raiwind Motors (Raiwind Rd),,491
"Good service, they explain you the service and benefits in details and guide you to do those things which are necessary. Better to go on official service center rather any street workshops.",Suzuki Raiwind Motors (Raiwind Rd),,492
,Suzuki Raiwind Motors (Raiwind Rd),,493
,Suzuki Raiwind Motors (Raiwind Rd),,494
Very good customer care services...,Suzuki Raiwind Motors (Raiwind Rd),,495
,Suzuki Raiwind Motors (Raiwind Rd),,496
,Suzuki Raiwind Motors (Raiwind Rd),,497
"Only workshop around this area, would be better if there were more.",Suzuki Raiwind Motors (Raiwind Rd),,498
One of most busy showroom,Suzuki Raiwind Motors (Raiwind Rd),,499
,Suzuki Raiwind Motors (Raiwind Rd),,500
Very professional,Suzuki Raiwind Motors (Raiwind Rd),,501
Very cooperative,Suzuki Raiwind Motors (Raiwind Rd),,502
Best in the town,Suzuki Raiwind Motors (Raiwind Rd),,503
Good service.,Suzuki Raiwind Motors (Raiwind Rd),,504
Good cooperative staff,Suzuki Raiwind Motors (Raiwind Rd),,505
,Suzuki Raiwind Motors (Raiwind Rd),,506
Excellent experience,Suzuki Raiwind Motors (Raiwind Rd),,507
,Suzuki Raiwind Motors (Raiwind Rd),,508
Good services,Suzuki Raiwind Motors (Raiwind Rd),,509
,Suzuki Raiwind Motors (Raiwind Rd),,510
It's awesome,Suzuki Raiwind Motors (Raiwind Rd),,511
,Suzuki Raiwind Motors (Raiwind Rd),,512
,Suzuki Raiwind Motors (Raiwind Rd),,513
Very happy with their services and the way they deal with customers is amazing. Very humble and professional.,Suzuki Raiwind Motors (Raiwind Rd),,514
"Received my WagonR VXL today, although the tentative delivery date is 18-Feb, but thet delivered the vehicle earlier. Special thanks to Mr.Zaheer!",Suzuki Raiwind Motors (Raiwind Rd),,515
,Suzuki Raiwind Motors (Raiwind Rd),,516
,Suzuki Raiwind Motors (Raiwind Rd),,517
,Suzuki Raiwind Motors (Raiwind Rd),,518
Efficient service and good customer care 👌 …,Suzuki Raiwind Motors (Raiwind Rd),,519
,Suzuki Raiwind Motors (Raiwind Rd),,520
,Suzuki Raiwind Motors (Raiwind Rd),,521
,Suzuki Raiwind Motors (Raiwind Rd),,522
,Suzuki Raiwind Motors (Raiwind Rd),,523
Good ☺️,Suzuki Raiwind Motors (Raiwind Rd),,524
,Suzuki Raiwind Motors (Raiwind Rd),,525
,Suzuki Raiwind Motors (Raiwind Rd),,526
Very cooperative and talented staff to guide us properly. New lifting machines installed on new work stations for cars so now more car can work around in same time.,Suzuki Raiwind Motors (Raiwind Rd),,527
Cooperative staff,Suzuki Raiwind Motors (Raiwind Rd),,528
,Suzuki Raiwind Motors (Raiwind Rd),,529
The staff is cooperative and knowledgeable.,Suzuki Raiwind Motors (Raiwind Rd),,530
They need to reduce labour prices.,Suzuki Raiwind Motors (Raiwind Rd),,531
Also there is no drop and pick your car service like other branches.,Suzuki Raiwind Motors (Raiwind Rd),,532
The prayer area is required to be cleaned and renovated.,Suzuki Raiwind Motors (Raiwind Rd),,533
,Suzuki Raiwind Motors (Raiwind Rd),,534
Excellent services and well behaved and skilled staff.,Suzuki Raiwind Motors (Raiwind Rd),,535
,Suzuki Raiwind Motors (Raiwind Rd),,536
,Suzuki Raiwind Motors (Raiwind Rd),,537
Totally satisfied with the service.,Suzuki Raiwind Motors (Raiwind Rd),,538
,Suzuki Raiwind Motors (Raiwind Rd),,539
,Suzuki Raiwind Motors (Raiwind Rd),,540
,Suzuki Raiwind Motors (Raiwind Rd),,542
Busy but good staff,Suzuki Raiwind Motors (Raiwind Rd),,543
Larking area dirty,Suzuki Raiwind Motors (Raiwind Rd),,544
,Suzuki Raiwind Motors (Raiwind Rd),,545
Cooperative,Suzuki Raiwind Motors (Raiwind Rd),,546
Very cooperative staff nice environment and waiting room is too good witha very hospitable host.,Suzuki Raiwind Motors (Raiwind Rd),,547
,Suzuki Raiwind Motors (Raiwind Rd),,548
,Suzuki Raiwind Motors (Raiwind Rd),,549
,Suzuki Raiwind Motors (Raiwind Rd),,550
They are not going with rules and regulations there is no edicates in the workers.,Suzuki Raiwind Motors (Raiwind Rd),,551
,Suzuki Raiwind Motors (Raiwind Rd),,552
,Suzuki Raiwind Motors (Raiwind Rd),,553
Bad experience of mehran booking with suzuki motor raiwind road and pak suzuki.,Suzuki Raiwind Motors (Raiwind Rd),,554
,Suzuki Raiwind Motors (Raiwind Rd),,555
Always late,Suzuki Raiwind Motors (Raiwind Rd),,556
Fantastic,Suzuki Raiwind Motors (Raiwind Rd),,557
A team of Professionall peoples.,Suzuki Raiwind Motors (Raiwind Rd),,558
"Neat and Clean environment, Skilled staff.",Suzuki Raiwind Motors (Raiwind Rd),,559
,Suzuki Raiwind Motors (Raiwind Rd),,560
Suzuki Raiwind,Suzuki Raiwind Motors (Raiwind Rd),,561
,Suzuki Raiwind Motors (Raiwind Rd),,562
,Suzuki Raiwind Motors (Raiwind Rd),,563
Very bad� customer� dealing specially if you are there just to but thing off counter,Suzuki Raiwind Motors (Raiwind Rd),,564
Nice people,Suzuki Raiwind Motors (Raiwind Rd),,566
,Suzuki Raiwind Motors (Raiwind Rd),,567
,Suzuki Raiwind Motors (Raiwind Rd),,568
Good,Suzuki Raiwind Motors (Raiwind Rd),,569
,Suzuki Raiwind Motors (Raiwind Rd),,570
,Suzuki Raiwind Motors (Raiwind Rd),,571
,Suzuki Raiwind Motors (Raiwind Rd),,573
Staff are not experienced,Suzuki Raiwind Motors (Raiwind Rd),,574
,Suzuki Raiwind Motors (Raiwind Rd),,575
Good service,Suzuki Raiwind Motors (Raiwind Rd),,576
Quality products,Suzuki Raiwind Motors (Raiwind Rd),,578
Worst experience! Dont ever go to suzuki raiwand motors,Suzuki Raiwind Motors (Raiwind Rd),,579
,Suzuki Raiwind Motors (Raiwind Rd),,580
,Suzuki Raiwind Motors (Raiwind Rd),,581
,Suzuki Raiwind Motors (Raiwind Rd),,582
Totally satisfied with their after sales service. Professional staff.,Suzuki Raiwind Motors (Raiwind Rd),,584
,Suzuki Raiwind Motors (Raiwind Rd),,585
specially Mr Jawwad. helped me throughout the service process.,Suzuki Raiwind Motors (Raiwind Rd),,586
,Suzuki Raiwind Motors (Raiwind Rd),,587
"Untrained staff, even under 16 boys. I had wheels alignment with poor services but high charges. My journey from lahore to Islamabad was very painful. Supervisors were also not interested for final checkups. Not recommended.",Suzuki Raiwind Motors (Raiwind Rd),,588
Great work,Suzuki Raiwind Motors (Raiwind Rd),,589
Bought new alto from them...although their marketing staff is good and cooperative....,Suzuki Raiwind Motors (Raiwind Rd),,590
So in this new car they delivered me a wiper which was not working ....so as i …,Suzuki Raiwind Motors (Raiwind Rd),,591
,Suzuki Raiwind Motors (Raiwind Rd),,592
Good,Suzuki Raiwind Motors (Raiwind Rd),,593
,Suzuki Raiwind Motors (Raiwind Rd),,594
,Suzuki Raiwind Motors (Raiwind Rd),,595
,Suzuki Raiwind Motors (Raiwind Rd),,596
,Suzuki Raiwind Motors (Raiwind Rd),,597
,Suzuki Raiwind Motors (Raiwind Rd),,598
,Suzuki Raiwind Motors (Raiwind Rd),,599
,Suzuki Raiwind Motors (Raiwind Rd),,600
,Suzuki Raiwind Motors (Raiwind Rd),,601
,Suzuki Raiwind Motors (Raiwind Rd),,602
,Suzuki Raiwind Motors (Raiwind Rd),,603
,Suzuki Raiwind Motors (Raiwind Rd),,604
,Suzuki Raiwind Motors (Raiwind Rd),,605
,Suzuki Raiwind Motors (Raiwind Rd),,606
,Suzuki Raiwind Motors (Raiwind Rd),,607
,Suzuki Raiwind Motors (Raiwind Rd),,608
,Suzuki Raiwind Motors (Raiwind Rd),,609
,Suzuki Raiwind Motors (Raiwind Rd),,611
Staff was very cooperative but as my problem was not solved due to paucity of time so I give it 4 rating... :p,Suzuki Raiwind Motors (Raiwind Rd),,612
,Suzuki Raiwind Motors (Raiwind Rd),,613
Good place,Suzuki Raiwind Motors (Raiwind Rd),,614
,Suzuki Raiwind Motors (Raiwind Rd),,615
Very good staff,Suzuki Raiwind Motors (Raiwind Rd),,616
,Suzuki Raiwind Motors (Raiwind Rd),,617
,Suzuki Raiwind Motors (Raiwind Rd),,618
Normal not a good experience,Suzuki Raiwind Motors (Raiwind Rd),,619
,Suzuki Raiwind Motors (Raiwind Rd),,620
Greetings,Suzuki Raiwind Motors (Raiwind Rd),,621
Very easy approach and excellent environment,Suzuki Raiwind Motors (Raiwind Rd),,622
,Suzuki Raiwind Motors (Raiwind Rd),,624
Good place,Suzuki Raiwind Motors (Raiwind Rd),,625
The service is okay,Suzuki Raiwind Motors (Raiwind Rd),,626
Website is not up to date,Suzuki Raiwind Motors (Raiwind Rd),,627
,Suzuki Raiwind Motors (Raiwind Rd),,628
,Suzuki Raiwind Motors (Raiwind Rd),,629
we buy carry bolan 1073500,Suzuki Raiwind Motors (Raiwind Rd),,631
,Suzuki Raiwind Motors (Raiwind Rd),,632
,Suzuki Raiwind Motors (Raiwind Rd),,633
,Suzuki Raiwind Motors (Raiwind Rd),,634
,Suzuki Raiwind Motors (Raiwind Rd),,635
,Suzuki Raiwind Motors (Raiwind Rd),,636
,Suzuki Raiwind Motors (Raiwind Rd),,637
,Suzuki Raiwind Motors (Raiwind Rd),,638
,Suzuki Raiwind Motors (Raiwind Rd),,639
Poor service,Suzuki Raiwind Motors (Raiwind Rd),,640
Good place for vehicle purchase,Suzuki Raiwind Motors (Raiwind Rd),,641
Un- professional staff,Suzuki Raiwind Motors (Raiwind Rd),,643
,Suzuki Raiwind Motors (Raiwind Rd),,644
,Suzuki Raiwind Motors (Raiwind Rd),,645
,Suzuki Raiwind Motors (Raiwind Rd),,646
,Suzuki Raiwind Motors (Raiwind Rd),,647
,Suzuki Raiwind Motors (Raiwind Rd),,648
Every this is good there.,Suzuki Raiwind Motors (Raiwind Rd),,649
Nice places for cars,Suzuki Raiwind Motors (Raiwind Rd),,650
,Suzuki Raiwind Motors (Raiwind Rd),,651
Now a days pak suzuki service not good,Suzuki Raiwind Motors (Raiwind Rd),,652
Staff is casual less focused on work,Suzuki Raiwind Motors (Raiwind Rd),,653
Previously 8 months ago i had good experience as mentioned below …,Suzuki Raiwind Motors (Raiwind Rd),,654
,Suzuki Raiwind Motors (Raiwind Rd),,655
,Suzuki Raiwind Motors (Raiwind Rd),,656
"They work well but the place is too congested, slots are less than the work volume. They should expand the service area",Suzuki Raiwind Motors (Raiwind Rd),,657
,Suzuki Raiwind Motors (Raiwind Rd),,658
,Suzuki Raiwind Motors (Raiwind Rd),,659
,Suzuki Raiwind Motors (Raiwind Rd),,660
,Suzuki Raiwind Motors (Raiwind Rd),,661
,Suzuki Raiwind Motors (Raiwind Rd),,662
That was a good place,Suzuki Raiwind Motors (Raiwind Rd),,663
,Suzuki Raiwind Motors (Raiwind Rd),,664
,,,
Good and cooperative all staff,,,
"Wasn't expecting such great service and customer care at a Suzuki dealership. The staff are very courteous, co-operative and patient. Was pleased enough to come online and leave this review! …",,,
,,,
,,,
,,,
,,,
,,,
Suzuki Raiwind,,,
"No proper guidance to customer.Suzuki staff is busy chatting.Yesterday I went to buy a Suzuki car and had to return with all the documents and cash.Despite all the staff, there was no one to negotiate.vist date 3 Agust 3:10pm",,,
,,,
,,,
Good experience,,,
