wiI7pd,dealership_name,manual_label,review_id
"Poor Customer Services. Overcharge for parts and labour. Local car garage service is way better than them. It's easy to find genuine parts at much lower cost. Even if we pay 6000 for 3 hour labour they must not charge extra for parts.
Purchase your parts from good source yourself and find good local garage for maintenance. For single spray of WD-40 they'll charge you for the whole bottle.",HONDA Gateway,,375
Nice service,HONDA Gateway,,376
Nice dealership,HONDA Gateway,,377
It was nice,HONDA Gateway,,378
"Worst experience when visited for first free inspection of car on Honda gateway, they charged just for checking water level, first inspection is free from honda, but they said oh you are few days late so you have to pay.... it's better to visit any other honda service center...",HONDA Gateway,,380
Very very good place,HONDA Gateway,,381
Poor services,HONDA Gateway,,382
Too much expensive,HONDA Gateway,,383
Nice place for car workshop,HONDA Gateway,,384
Good customer care services,HONDA Gateway,,386
Honda Gate Way a caring place,HONDA Gateway,,387
Bad experience,HONDA Gateway,,388
This Honda sales and service center is facilitating the customers well.,HONDA Gateway,,389
Good service however they charge 2.5% on if you settle your bill using credit card. Plus there is no cafe or canteen to buy drink or tea. These are only flaws,HONDA Gateway,,390
Great Honda dealership.,HONDA Gateway,,391
Exceptionally poor customer service (and expensive....),HONDA Gateway,,392
They will offer their fine services til you ask for some warranty claim? ,HONDA Gateway,,393
They must make sure that their workers are treated like customers!,HONDA Gateway,,394
Very courteous staff,HONDA Gateway,,395
"Grade A work, Always",HONDA Gateway,,396
professional,HONDA Gateway,,397
I have go to some worked for my car.,HONDA Gateway,,398
Poor yet expensive services,HONDA Gateway,,399
Nice place for honda cars,HONDA Gateway,,400
Worst staff ever. Especially the head lady is extremely ill-mannered.,HONDA Gateway,,403
Honda cars authorized sales & service center in Lahore,HONDA Gateway,,404
Mr. Mazar is very cooperative person,HONDA Gateway,,405
one of the expensive place to maintain your car.Nothing speciall they are just looting public with 4 hands.,HONDA Gateway,,406
Low quality service.,HONDA Gateway,,407
Nice waiting area,HONDA Gateway,,408
A nice and comfy place for freebees.,HONDA Gateway,,409
"This Honda's 3 S dealership which provides sales, service and spare part for Honda Civic and Honda City. Located on Multan Road (South).",HONDA Gateway,,411
Excellent After sale Services.  Much much better than Honda City Sales.,HONDA Gateway,,412
Co-operative staff,HONDA Gateway,,413
Nice and professional people,HONDA Gateway,,414
Understaffed for the capacity of load they get. Staff supervision below standards.lazy lot that struggle with tools and does 20 mins job in 45 mins.,HONDA Gateway,,417
Well organized.  I like it.,HONDA Gateway,,419
"If you have a Honda. Get to this place the place can hold up to 30-35 cars at a time. The service is more than satisfactory. Waiting area is good.
Slight problem of people not queuing and just getting in. Bouncers should be available as staff people are unable to handle such situations.",HONDA Gateway,,420
Cooperative staff,HONDA Gateway,,421
Not expensive,HONDA Gateway,,423
"Not very professionals, expensive",HONDA Gateway,,424
3S service provider. Good professional staff,HONDA Gateway,,425
Not fair dealing,HONDA Gateway,,426
Good services but too much rush.,HONDA Gateway,,428
Grate Honda showroom and best service,HONDA Gateway,,429
