wiI7pd,dealership_name,manual_label,review_id
"Nice service
I always prefer to go there",Suzuki Sethi Motors (Town Morr),,183
I purchased a suzuki wagon r vxl from here but after sale services are not good.,Suzuki Sethi Motors (Town Morr),,184
Very courteous and helpful staff. Environment is very good.,Suzuki Sethi Motors (Town Morr),,185
"Very expensive and staff very clever .
Becareful",Suzuki Sethi Motors (Town Morr),,186
Service and servicemen need improvement.,Suzuki Sethi Motors (Town Morr),,187
"Extremely Poor services, very bad experience they took long time, have unskilled labor and Denting painting section is especially worse",Suzuki Sethi Motors (Town Morr),,189
Very good. Gave free check up to my car,Suzuki Sethi Motors (Town Morr),,190
"Too busy workshop, you will have to wait for 3 hours for just oil change.",Suzuki Sethi Motors (Town Morr),,191
"A-1 in quality service, professional add excellent behaviour",Suzuki Sethi Motors (Town Morr),,192
Well mannered co operative staff.,Suzuki Sethi Motors (Town Morr),,194
This is good place n neat clean staff,Suzuki Sethi Motors (Town Morr),,195
Good experience overall,Suzuki Sethi Motors (Town Morr),,196
"Customer handling issues, no planning, how to manage customers, need at least 2 to 3 hours for car check up.",Suzuki Sethi Motors (Town Morr),,197
"Good show room,
Good presentation,
Feels good to have detailed information about suzuki cars....",Suzuki Sethi Motors (Town Morr),,198
Rude staff. Poor service. Wastage of time,Suzuki Sethi Motors (Town Morr),,199
Environment is good but staff is not that much qualified.,Suzuki Sethi Motors (Town Morr),,200
One of the best service centers in Lahore.  Good customer services,Suzuki Sethi Motors (Town Morr),,201
Good service,Suzuki Sethi Motors (Town Morr),,202
Their staff doesnot pay attention. No follow up for customer at their workshop,Suzuki Sethi Motors (Town Morr),,203
Non cooperative and manipulating staff.... other then that it's a good place to buy new car,Suzuki Sethi Motors (Town Morr),,204
Good dealership. Caring ppl,Suzuki Sethi Motors (Town Morr),,205
Robbers here. They misguide the customer and force him on unnecessary services,Suzuki Sethi Motors (Town Morr),,206
One of best dealership for Suzuki vehicles. Recommended,Suzuki Sethi Motors (Town Morr),,207
Poor customer service. Can't handle more cars without creating a mess.,Suzuki Sethi Motors (Town Morr),,208
Good workshop. Handle cars with care and very cooperative staff,Suzuki Sethi Motors (Town Morr),,209
One of the best and honest dealers in the market.,Suzuki Sethi Motors (Town Morr),,210
Very courteous staff and gave information in detail.,Suzuki Sethi Motors (Town Morr),,211
"Really kind of oversmart guys serving here, bosses personally using test drive vehicles",Suzuki Sethi Motors (Town Morr),,212
One of the best Suzuki 3s dealer with 30+ years of expertise,Suzuki Sethi Motors (Town Morr),,213
"Having show room for Suzuki vehicles, it's a good workshop for vehicles too.",Suzuki Sethi Motors (Town Morr),,214
Good service not up to the mark as it should be.,Suzuki Sethi Motors (Town Morr),,215
Staff isn't cooperative. Took a lot of time for 5 minutes job!,Suzuki Sethi Motors (Town Morr),,216
"3S dealer of Paksuzuki.
Good space for workshop. Staff is good.",Suzuki Sethi Motors (Town Morr),,217
They've ready to Delivery Cars and can get Delivery anytime,Suzuki Sethi Motors (Town Morr),,218
Great satisfactory work done by professional team,Suzuki Sethi Motors (Town Morr),,219
Good place to see ALL variety of cars. Cordial salesmen.,Suzuki Sethi Motors (Town Morr),,220
Very good service for all Suzuki motors.. Good workshop,Suzuki Sethi Motors (Town Morr),,221
Very Bad service. Not satisfied at all,Suzuki Sethi Motors (Town Morr),,222
"Yeah, so customer service is not great but they provide Suzuki cars so that's it.",Suzuki Sethi Motors (Town Morr),,223
Good place near kalma chowk to buy new suzuki cars,Suzuki Sethi Motors (Town Morr),,224
"Great work Shop.
Awesome Waiting room",Suzuki Sethi Motors (Town Morr),,225
"construction work going on and there is no system like before,",Suzuki Sethi Motors (Town Morr),,226
"Good 3s dealers
Customer service is a bit slow",Suzuki Sethi Motors (Town Morr),,227
Less dogy than other dealership around... Quick and reliable service,Suzuki Sethi Motors (Town Morr),,228
"Cooperative staff,  all Suzuki Models available",Suzuki Sethi Motors (Town Morr),,229
Best place for Suzuki Booking.,Suzuki Sethi Motors (Town Morr),,230
Very Non Professional People like a government sector.,Suzuki Sethi Motors (Town Morr),,231
Good customer service both in showroom and workshop.,Suzuki Sethi Motors (Town Morr),,232
Very expensive and staff with rude behavior,Suzuki Sethi Motors (Town Morr),,233
Good show room having well equipped workshop,Suzuki Sethi Motors (Town Morr),,234
Good place for coming if u have concerns or problems relating with your suzuki car,Suzuki Sethi Motors (Town Morr),,235
"They don't adhere to the timelines. Don't know, how to deal with the customers.",Suzuki Sethi Motors (Town Morr),,236
Bought Suzuki WagonR a year back. Good outlet and workshop,Suzuki Sethi Motors (Town Morr),,237
The staff is good and the workers are co-operative,Suzuki Sethi Motors (Town Morr),,238
Its a very busy showroom of Suzuki. I use its Service Workshop for regular maintenance of my vehicle,Suzuki Sethi Motors (Town Morr),,239
"Near kalma chowk, its one of the best showrooms for people who are interested in cars",Suzuki Sethi Motors (Town Morr),,240
"The staff is cooperative, however, they charge too much.",Suzuki Sethi Motors (Town Morr),,241
pathetic customer service while incompetent and unprofessional staff hired,Suzuki Sethi Motors (Town Morr),,242
Cooprative staff and nice service structure,Suzuki Sethi Motors (Town Morr),,243
Throttle cleening . Time taken - 2 mins . Charges 2300,Suzuki Sethi Motors (Town Morr),,244
Good work... But staf is non cooperative,Suzuki Sethi Motors (Town Morr),,245
i think the best suzuki dealership in lahore,Suzuki Sethi Motors (Town Morr),,246
Very Expensive and Non Coprative Staff,Suzuki Sethi Motors (Town Morr),,247
though low quality cars of Suzuki Pakistan still this show room is better than rest of Suzuki,Suzuki Sethi Motors (Town Morr),,248
"Very nice work shop ?????????? ??,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png""",Suzuki Sethi Motors (Town Morr),,249
Over crowded. Not so professional staff.,Suzuki Sethi Motors (Town Morr),,250
If you want to buy suzuki car or motorcycle its good place,Suzuki Sethi Motors (Town Morr),,251
Its good better then most of other dealers,Suzuki Sethi Motors (Town Morr),,252
Excellent location and huge sales center.,Suzuki Sethi Motors (Town Morr),,253
If you want to buy or fix any Suzuki vehicles than sethi motors is the place for you.,Suzuki Sethi Motors (Town Morr),,254
Highly not recommended because of the poor service and pathetic behavior of the staff,Suzuki Sethi Motors (Town Morr),,256
"staff behavior so bad
dealing vary poor",Suzuki Sethi Motors (Town Morr),,257
Good place. Professional attitude,Suzuki Sethi Motors (Town Morr),,258
I love to go Sathi motors for any problem of my car,Suzuki Sethi Motors (Town Morr),,259
"Had a bad experience, pathetic client services",Suzuki Sethi Motors (Town Morr),,260
A good sales and service centre of Pak Suzuki motors.,Suzuki Sethi Motors (Town Morr),,261
Great experience  like to visit again,Suzuki Sethi Motors (Town Morr),,262
No response for customer care and service is not the best,Suzuki Sethi Motors (Town Morr),,263
Sales staff is good but service staff is lazy,Suzuki Sethi Motors (Town Morr),,264
Customer dealing is so good at here,Suzuki Sethi Motors (Town Morr),,265
Wonderful environment and experience mechanical department,Suzuki Sethi Motors (Town Morr),,266
Very rushy workshop... waited 1.5 hour for first free service,Suzuki Sethi Motors (Town Morr),,267
Nice place corporate office facilities,Suzuki Sethi Motors (Town Morr),,268
Nice staff & Good Customer care,Suzuki Sethi Motors (Town Morr),,269
Poor service and staff was reluctant to help the customers.,Suzuki Sethi Motors (Town Morr),,270
worse experience! Poor response of staff. Environment is non professional.,Suzuki Sethi Motors (Town Morr),,271
Disciplined Environment...and very responsible with reliable work,Suzuki Sethi Motors (Town Morr),,272
Good environment and courteous staff,Suzuki Sethi Motors (Town Morr),,273
Nice showroom with cooperative and helpfull staff,Suzuki Sethi Motors (Town Morr),,274
they require to be more accommodating ... needs improvement,Suzuki Sethi Motors (Town Morr),,275
Nice services under one Roof,Suzuki Sethi Motors (Town Morr),,276
The sales staff is courteous and cooperative.,Suzuki Sethi Motors (Town Morr),,277
Need more positive services...,Suzuki Sethi Motors (Town Morr),,278
Very good auto show room,Suzuki Sethi Motors (Town Morr),,279
"?? ??,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png""",Suzuki Sethi Motors (Town Morr),,280
Nice busiest place for vehicle related works,Suzuki Sethi Motors (Town Morr),,281
"Excellent service

And good work",Suzuki Sethi Motors (Town Morr),,282
A point to purchase new suzuki cars,Suzuki Sethi Motors (Town Morr),,283
good service but highly overpriced.,Suzuki Sethi Motors (Town Morr),,284
Very professional people like Arsalan and other,Suzuki Sethi Motors (Town Morr),,285
Service is good. Sales aren't.,Suzuki Sethi Motors (Town Morr),,286
Poor service. Mostly spare parts are not available.,Suzuki Sethi Motors (Town Morr),,287
Service is so poor . I am unsatisfied.,Suzuki Sethi Motors (Town Morr),,288
Good workshop for Suzuki cars.,Suzuki Sethi Motors (Town Morr),,289
Workers are well trained but extra costly.,Suzuki Sethi Motors (Town Morr),,290
Lack of precision. I felt a little disappointed.,Suzuki Sethi Motors (Town Morr),,291
It's Good 4 Maintenance of vehicles,Suzuki Sethi Motors (Town Morr),,292
Best workshop for suzuki car most cheapers,Suzuki Sethi Motors (Town Morr),,293
Excellent Sales & Services for Suzuki Vehicles.,Suzuki Sethi Motors (Town Morr),,294
Poor warranty service they don't want that,Suzuki Sethi Motors (Town Morr),,295
Best Suzuki dealer ship in Lahore,Suzuki Sethi Motors (Town Morr),,296
Good services with nice peoples,Suzuki Sethi Motors (Town Morr),,297
A v gud place for ur suzuki care,Suzuki Sethi Motors (Town Morr),,298
Staff is friendly but too crowded place,Suzuki Sethi Motors (Town Morr),,299
Good place for suzuki vehicles maintenance,Suzuki Sethi Motors (Town Morr),,300
"Very nice dealership, with cooperative staff",Suzuki Sethi Motors (Town Morr),,301
Workshop has very good services.,Suzuki Sethi Motors (Town Morr),,302
Good services neat and clean,Suzuki Sethi Motors (Town Morr),,303
Excellent service,Suzuki Sethi Motors (Town Morr),,304
No doubt on a large scale market of suzuki in pakistan,Suzuki Sethi Motors (Town Morr),,305
One of the best work shop in town,Suzuki Sethi Motors (Town Morr),,307
I Purchase bike sethi motors very good experience,Suzuki Sethi Motors (Town Morr),,308
They have very pethatic staff!,Suzuki Sethi Motors (Town Morr),,309
"Bad Services, attitude and behavior of Workshop people....",Suzuki Sethi Motors (Town Morr),,310
Good Suzuki show room?,Suzuki Sethi Motors (Town Morr),,311
Provide good services,Suzuki Sethi Motors (Town Morr),,312
in fact it is agent/dealer of pak Suzuki. motor company of new vehicles,Suzuki Sethi Motors (Town Morr),,313
Excellent services,Suzuki Sethi Motors (Town Morr),,314
Nice workshop and vehicles purchase showroom,Suzuki Sethi Motors (Town Morr),,315
Too much bzy this Suzuki motor and quality is 8 by 10,Suzuki Sethi Motors (Town Morr),,316
Ok place but unnecessary expensive...,Suzuki Sethi Motors (Town Morr),,317
Nice place for Suzuki car repair and maintenance,Suzuki Sethi Motors (Town Morr),,318
The most reliable service provider of Suzuki.,Suzuki Sethi Motors (Town Morr),,319
Good place for suzuki motor repair and maintenance,Suzuki Sethi Motors (Town Morr),,320
Best maintenance place for your suzuki cars,Suzuki Sethi Motors (Town Morr),,321
All facilities regarding vehicle purchase and maintenance available,Suzuki Sethi Motors (Town Morr),,322
"Good service, efficient staff",Suzuki Sethi Motors (Town Morr),,323
Excellent service,Suzuki Sethi Motors (Town Morr),,324
Very good customer service,Suzuki Sethi Motors (Town Morr),,325
Good customer support team,Suzuki Sethi Motors (Town Morr),,326
Cooperative staff well equiped workshop,Suzuki Sethi Motors (Town Morr),,327
Good showroom for Suzuki branded cats.,Suzuki Sethi Motors (Town Morr),,328
"Staff, services and equipment are excellent.",Suzuki Sethi Motors (Town Morr),,329
"Good service,s and environment",Suzuki Sethi Motors (Town Morr),,330
Staff and dealers not trained enough,Suzuki Sethi Motors (Town Morr),,331
Your staff behavior is not cooperative.,Suzuki Sethi Motors (Town Morr),,332
Good service,Suzuki Sethi Motors (Town Morr),,333
Very cooperative staff,Suzuki Sethi Motors (Town Morr),,334
Bad place to get suzuki car check up and maintenance,Suzuki Sethi Motors (Town Morr),,335
Best choice for buy new cars,Suzuki Sethi Motors (Town Morr),,336
Good workshop for Suzuki Vehicles,Suzuki Sethi Motors (Town Morr),,337
Excellent work by Wasif and aamir,Suzuki Sethi Motors (Town Morr),,338
Good in lahore rather than others,Suzuki Sethi Motors (Town Morr),,339
They don't give me a job,Suzuki Sethi Motors (Town Morr),,340
Best service fir suzuki customers,Suzuki Sethi Motors (Town Morr),,341
Mostly untrained staff and rushhy at noon,Suzuki Sethi Motors (Town Morr),,342
Great experience,Suzuki Sethi Motors (Town Morr),,343
Nice place humble owner,Suzuki Sethi Motors (Town Morr),,344
Better then others suzuki dealers.,Suzuki Sethi Motors (Town Morr),,345
Best services but expensive,Suzuki Sethi Motors (Town Morr),,346
Good garage and cooperative staff,Suzuki Sethi Motors (Town Morr),,347
Suzuki motors buy and sell point..and alls faculty of maintenance..,Suzuki Sethi Motors (Town Morr),,348
Insurance claim service department service not satisfied,Suzuki Sethi Motors (Town Morr),,349
Very nice customer experience,Suzuki Sethi Motors (Town Morr),,350
A good service. Privider,Suzuki Sethi Motors (Town Morr),,351
Stupid worker and not good services,Suzuki Sethi Motors (Town Morr),,352
Best car maintenance centre in Lahore,Suzuki Sethi Motors (Town Morr),,353
Great work.good staff.,Suzuki Sethi Motors (Town Morr),,354
Probably the largest suzuki showroon in lahore,Suzuki Sethi Motors (Town Morr),,355
Great service provider.,Suzuki Sethi Motors (Town Morr),,356
Good place.good sitting area,Suzuki Sethi Motors (Town Morr),,357
They have good technical team,Suzuki Sethi Motors (Town Morr),,358
Excellent services and cooperative.,Suzuki Sethi Motors (Town Morr),,359
It is a good showroom with good workshop.,Suzuki Sethi Motors (Town Morr),,360
All maintenance and parts facilities under one roof,Suzuki Sethi Motors (Town Morr),,361
Expensive with bagger type of people,Suzuki Sethi Motors (Town Morr),,362
Giant facility with good customer satisfaction,Suzuki Sethi Motors (Town Morr),,363
Good servos and good staff,Suzuki Sethi Motors (Town Morr),,364
Worst customer support,Suzuki Sethi Motors (Town Morr),,365
Good place for Car mantainess,Suzuki Sethi Motors (Town Morr),,366
Great service,Suzuki Sethi Motors (Town Morr),,367
Quality work but too rushed,Suzuki Sethi Motors (Town Morr),,369
Bad experience bad quality of work ...,Suzuki Sethi Motors (Town Morr),,370
"?? ??,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png""",Suzuki Sethi Motors (Town Morr),,371
Very poor services,Suzuki Sethi Motors (Town Morr),,372
Disagree Very Poor Serveces,Suzuki Sethi Motors (Town Morr),,373
Not good service provider,Suzuki Sethi Motors (Town Morr),,374
Good Suzuki Service Centet,Suzuki Sethi Motors (Town Morr),,375
Good services and dealing,Suzuki Sethi Motors (Town Morr),,376
Very good service.,Suzuki Sethi Motors (Town Morr),,377
Very lengthy process of getting spares,Suzuki Sethi Motors (Town Morr),,378
Good Suzuki dealership in Lahore,Suzuki Sethi Motors (Town Morr),,379
Much cooperative staff...,Suzuki Sethi Motors (Town Morr),,380
Workmanship good,Suzuki Sethi Motors (Town Morr),,381
Service is quite good,Suzuki Sethi Motors (Town Morr),,383
Good Service and Staff.,Suzuki Sethi Motors (Town Morr),,384
Its a nice showroom of Suzuki motors.,Suzuki Sethi Motors (Town Morr),,385
Poor service and management here,Suzuki Sethi Motors (Town Morr),,386
"poor service, not satisfying !",Suzuki Sethi Motors (Town Morr),,387
Quick service.,Suzuki Sethi Motors (Town Morr),,388
No part available. I need,Suzuki Sethi Motors (Town Morr),,389
It is pleasent visiting there..,Suzuki Sethi Motors (Town Morr),,390
Good place for car sale purchases,Suzuki Sethi Motors (Town Morr),,391
Good customer dealing,Suzuki Sethi Motors (Town Morr),,392
Their services are good,Suzuki Sethi Motors (Town Morr),,393
Good customer service,Suzuki Sethi Motors (Town Morr),,395
One of the Suzuki Motors Pakistan dealership,Suzuki Sethi Motors (Town Morr),,396
A good dealer for suzuki cars.,Suzuki Sethi Motors (Town Morr),,397
Good person deal good,Suzuki Sethi Motors (Town Morr),,398
Good place and hospitality,Suzuki Sethi Motors (Town Morr),,399
Very good services,Suzuki Sethi Motors (Town Morr),,400
Excellent worshop and car showroom,Suzuki Sethi Motors (Town Morr),,401
Give excellent services..,Suzuki Sethi Motors (Town Morr),,402
One of Suzuki's biggest showrooms in Lahore,Suzuki Sethi Motors (Town Morr),,403
"A geed place for sale, purchase and service of Suzuki cars",Suzuki Sethi Motors (Town Morr),,404
Good Service there,Suzuki Sethi Motors (Town Morr),,405
This place is a good work,Suzuki Sethi Motors (Town Morr),,406
Good management and work,Suzuki Sethi Motors (Town Morr),,407
Good place for Suzuki mentinenc,Suzuki Sethi Motors (Town Morr),,409
Good to buy Suzuki cars.,Suzuki Sethi Motors (Town Morr),,410
Awsome customer services,Suzuki Sethi Motors (Town Morr),,411
expensive but quality work.,Suzuki Sethi Motors (Town Morr),,413
Pathatic customer services,Suzuki Sethi Motors (Town Morr),,414
Thief and very greedy persons,Suzuki Sethi Motors (Town Morr),,415
Good workshop for Suzuki cars,Suzuki Sethi Motors (Town Morr),,416
Very expensive,Suzuki Sethi Motors (Town Morr),,417
Good service and staff,Suzuki Sethi Motors (Town Morr),,418
Good technical staff,Suzuki Sethi Motors (Town Morr),,420
V costly experiance,Suzuki Sethi Motors (Town Morr),,421
Ummmm it's ok,Suzuki Sethi Motors (Town Morr),,422
Workshop is very good.,Suzuki Sethi Motors (Town Morr),,424
Perfect customer service,Suzuki Sethi Motors (Town Morr),,425
"Bad cars. Bad owners, bad service.",Suzuki Sethi Motors (Town Morr),,426
Nice customer service,Suzuki Sethi Motors (Town Morr),,427
v good services,Suzuki Sethi Motors (Town Morr),,428
Awesome place for car maintenance,Suzuki Sethi Motors (Town Morr),,429
Very good place,Suzuki Sethi Motors (Town Morr),,430
Good for insurance cars,Suzuki Sethi Motors (Town Morr),,431
Sales staff needs training,Suzuki Sethi Motors (Town Morr),,432
Not a good service,Suzuki Sethi Motors (Town Morr),,433
Services rto slow,Suzuki Sethi Motors (Town Morr),,434
Staff is cooperative,Suzuki Sethi Motors (Town Morr),,435
Best workshop in lahore,Suzuki Sethi Motors (Town Morr),,436
Good Service,Suzuki Sethi Motors (Town Morr),,438
Complete solution for Suzuki cars only,Suzuki Sethi Motors (Town Morr),,439
Best workshop in town,Suzuki Sethi Motors (Town Morr),,440
Franchise for Suzuki Service center,Suzuki Sethi Motors (Town Morr),,441
Best place for suzuki cars,Suzuki Sethi Motors (Town Morr),,442
Good services.,Suzuki Sethi Motors (Town Morr),,445
Good place for car maintenance,Suzuki Sethi Motors (Town Morr),,446
mehngy bary ny,Suzuki Sethi Motors (Town Morr),,448
Biggest suzuki dealer in lahore,Suzuki Sethi Motors (Town Morr),,449
Best service shop,Suzuki Sethi Motors (Town Morr),,450
Best service for suzuki,Suzuki Sethi Motors (Town Morr),,451
Perfect place for suzuki motors.,Suzuki Sethi Motors (Town Morr),,452
Professional staff and lots of cars!,Suzuki Sethi Motors (Town Morr),,454
Good hospital of cars,Suzuki Sethi Motors (Town Morr),,455
All models are available here,Suzuki Sethi Motors (Town Morr),,456
Extra ordinary good,Suzuki Sethi Motors (Town Morr),,458
Today Delayed Service,Suzuki Sethi Motors (Town Morr),,459
Authorised Suzuki show room.,Suzuki Sethi Motors (Town Morr),,460
service staff is lazy,Suzuki Sethi Motors (Town Morr),,462
They are all good,Suzuki Sethi Motors (Town Morr),,463
Very relaxive place,Suzuki Sethi Motors (Town Morr),,464
People ezy go come,Suzuki Sethi Motors (Town Morr),,466
Best motors for purchase vehicles,Suzuki Sethi Motors (Town Morr),,467
Ok to visit for suzuki,Suzuki Sethi Motors (Town Morr),,468
Good workshop for suzuki,Suzuki Sethi Motors (Town Morr),,471
"Profesionals, cooperative.",Suzuki Sethi Motors (Town Morr),,472
Good service station,Suzuki Sethi Motors (Town Morr),,473
Excellent service,Suzuki Sethi Motors (Town Morr),,475
To much my time wasted,Suzuki Sethi Motors (Town Morr),,476
Best dealership in Lahore.,Suzuki Sethi Motors (Town Morr),,477
Good SUZUKI Cars workshop,Suzuki Sethi Motors (Town Morr),,478
Overall satisfied,Suzuki Sethi Motors (Town Morr),,479
This is suzuki 3s dealer ship,Suzuki Sethi Motors (Town Morr),,480
Auto workshop bad service,Suzuki Sethi Motors (Town Morr),,481
Poor service & parts supply,Suzuki Sethi Motors (Town Morr),,482
They are reconstructing the building,Suzuki Sethi Motors (Town Morr),,483
Custer dealing is good,Suzuki Sethi Motors (Town Morr),,485
Respect there customers,Suzuki Sethi Motors (Town Morr),,486
Very poor service,Suzuki Sethi Motors (Town Morr),,487
Too much crowdy,Suzuki Sethi Motors (Town Morr),,488
rates are very high,Suzuki Sethi Motors (Town Morr),,489
Poor Customer Service,Suzuki Sethi Motors (Town Morr),,490
Very bad expireance,Suzuki Sethi Motors (Town Morr),,491
Not good job,Suzuki Sethi Motors (Town Morr),,492
It's just ok,Suzuki Sethi Motors (Town Morr),,493
Too much expensive,Suzuki Sethi Motors (Town Morr),,495
Service requires an upgrade.,Suzuki Sethi Motors (Town Morr),,496
Very rushy place,Suzuki Sethi Motors (Town Morr),,497
Excellent services.,Suzuki Sethi Motors (Town Morr),,498
No proper management,Suzuki Sethi Motors (Town Morr),,499
Must improve the services,Suzuki Sethi Motors (Town Morr),,500
Suzuki car services and show room,Suzuki Sethi Motors (Town Morr),,501
Staff was cooperative.,Suzuki Sethi Motors (Town Morr),,504
Good motor company..!,Suzuki Sethi Motors (Town Morr),,505
Cordial and Prompt Services,Suzuki Sethi Motors (Town Morr),,506
Suzuki motors dealer and service center,Suzuki Sethi Motors (Town Morr),,507
Excellent experience,Suzuki Sethi Motors (Town Morr),,508
Good Service,Suzuki Sethi Motors (Town Morr),,509
More expensive to the market,Suzuki Sethi Motors (Town Morr),,510
Amazing experience.....,Suzuki Sethi Motors (Town Morr),,511
Lacking in customer care...,Suzuki Sethi Motors (Town Morr),,513
"Competent, quick, cooperative",Suzuki Sethi Motors (Town Morr),,514
Good place for cars,Suzuki Sethi Motors (Town Morr),,515
Lack of professional staff.,Suzuki Sethi Motors (Town Morr),,516
Nice experience.,Suzuki Sethi Motors (Town Morr),,518
Excellent Services,Suzuki Sethi Motors (Town Morr),,519
They are too busy,Suzuki Sethi Motors (Town Morr),,520
services are good,Suzuki Sethi Motors (Town Morr),,521
Excellent service,Suzuki Sethi Motors (Town Morr),,523
Excellent service,Suzuki Sethi Motors (Town Morr),,526
Excellent services,Suzuki Sethi Motors (Town Morr),,527
Nice workshop,Suzuki Sethi Motors (Town Morr),,528
Excellent services,Suzuki Sethi Motors (Town Morr),,529
Authorized dealer of Suzuki motors,Suzuki Sethi Motors (Town Morr),,530
Purchased suzuki swift,Suzuki Sethi Motors (Town Morr),,532
Worst place.,Suzuki Sethi Motors (Town Morr),,533
Good experience,Suzuki Sethi Motors (Town Morr),,534
Good service,Suzuki Sethi Motors (Town Morr),,535
Good workshop,Suzuki Sethi Motors (Town Morr),,536
Excellent showrooms for cars,Suzuki Sethi Motors (Town Morr),,538
Excellent service,Suzuki Sethi Motors (Town Morr),,539
Good Services,Suzuki Sethi Motors (Town Morr),,540
Pleasant ppl.,Suzuki Sethi Motors (Town Morr),,541
Good services,Suzuki Sethi Motors (Town Morr),,542
Good  experience,Suzuki Sethi Motors (Town Morr),,544
It's Awesome,Suzuki Sethi Motors (Town Morr),,545
Good place.,Suzuki Sethi Motors (Town Morr),,546
Good services,Suzuki Sethi Motors (Town Morr),,547
Repaired my baleno,Suzuki Sethi Motors (Town Morr),,548
Average services,Suzuki Sethi Motors (Town Morr),,549
Good service,Suzuki Sethi Motors (Town Morr),,550
Staff is helpful,Suzuki Sethi Motors (Town Morr),,551
Car sale and purchase center,Suzuki Sethi Motors (Town Morr),,552
Good service,Suzuki Sethi Motors (Town Morr),,553
Great Service,Suzuki Sethi Motors (Town Morr),,555
variety of cars is available.,Suzuki Sethi Motors (Town Morr),,556
Staff is cooperative,Suzuki Sethi Motors (Town Morr),,558
Nice Dealing & Cars,Suzuki Sethi Motors (Town Morr),,559
Satisfied customer,Suzuki Sethi Motors (Town Morr),,560
"No satisfied,",Suzuki Sethi Motors (Town Morr),,561
Good car workshop,Suzuki Sethi Motors (Town Morr),,562
Very Unprofessional.,Suzuki Sethi Motors (Town Morr),,563
Service good,Suzuki Sethi Motors (Town Morr),,564
Staff is cooperative,Suzuki Sethi Motors (Town Morr),,565
Good service,Suzuki Sethi Motors (Town Morr),,566
Best in town,Suzuki Sethi Motors (Town Morr),,567
Over priced,Suzuki Sethi Motors (Town Morr),,569
Suzuki motor authorize dealer,Suzuki Sethi Motors (Town Morr),,570
Outstanding services,Suzuki Sethi Motors (Town Morr),,571
Suzuki motors sale point,Suzuki Sethi Motors (Town Morr),,572
Nice experience,Suzuki Sethi Motors (Town Morr),,573
Very Expensive,Suzuki Sethi Motors (Town Morr),,574
Good service,Suzuki Sethi Motors (Town Morr),,575
Always a pleasure,Suzuki Sethi Motors (Town Morr),,576
Excellent serves,Suzuki Sethi Motors (Town Morr),,577
Good service,Suzuki Sethi Motors (Town Morr),,578
Quick service,Suzuki Sethi Motors (Town Morr),,579
Good service,Suzuki Sethi Motors (Town Morr),,580
Good Service,Suzuki Sethi Motors (Town Morr),,581
Suzuki motors service center,Suzuki Sethi Motors (Town Morr),,582
Automobile showroom,Suzuki Sethi Motors (Town Morr),,583
Average service,Suzuki Sethi Motors (Town Morr),,586
Good service,Suzuki Sethi Motors (Town Morr),,587
Slow service...,Suzuki Sethi Motors (Town Morr),,588
Good Service,Suzuki Sethi Motors (Town Morr),,590
Owesome experience,Suzuki Sethi Motors (Town Morr),,591
Good service,Suzuki Sethi Motors (Town Morr),,592
Good people,Suzuki Sethi Motors (Town Morr),,594
Poor service.,Suzuki Sethi Motors (Town Morr),,595
Pathetic services,Suzuki Sethi Motors (Town Morr),,596
Worst management,Suzuki Sethi Motors (Town Morr),,597
"High Expertise in electronics,",Suzuki Sethi Motors (Town Morr),,598
Best workshop,Suzuki Sethi Motors (Town Morr),,599
Average service.,Suzuki Sethi Motors (Town Morr),,600
Best service,Suzuki Sethi Motors (Town Morr),,601
Check suzuki cultus,Suzuki Sethi Motors (Town Morr),,603
Good display,Suzuki Sethi Motors (Town Morr),,604
So bad responses,Suzuki Sethi Motors (Town Morr),,605
Modal town moar,Suzuki Sethi Motors (Town Morr),,606
Rushy at weekend and holidays,Suzuki Sethi Motors (Town Morr),,608
nice work !,Suzuki Sethi Motors (Town Morr),,609
Bad experience,Suzuki Sethi Motors (Town Morr),,611
Suzuki maintenance workshop,Suzuki Sethi Motors (Town Morr),,612
good as always,Suzuki Sethi Motors (Town Morr),,613
Nice working,Suzuki Sethi Motors (Town Morr),,615
Bad experience,Suzuki Sethi Motors (Town Morr),,616
Friendly staff,Suzuki Sethi Motors (Town Morr),,617
Bad service,Suzuki Sethi Motors (Town Morr),,620
Bad experience,Suzuki Sethi Motors (Town Morr),,621
Not recommend,Suzuki Sethi Motors (Town Morr),,623
Poor service,Suzuki Sethi Motors (Town Morr),,624
Place for your car,Suzuki Sethi Motors (Town Morr),,626
Poor service,Suzuki Sethi Motors (Town Morr),,629
Good workshop,Suzuki Sethi Motors (Town Morr),,632
Maintenance is costly,Suzuki Sethi Motors (Town Morr),,636
Car 5S service,Suzuki Sethi Motors (Town Morr),,637
workshop for Suzuki cars,Suzuki Sethi Motors (Town Morr),,640
This places working,Suzuki Sethi Motors (Town Morr),,641
Skilled staff,Suzuki Sethi Motors (Town Morr),,642
High prices ..,Suzuki Sethi Motors (Town Morr),,643
Suzuki car's showroom,Suzuki Sethi Motors (Town Morr),,644
A buzy suzuki station,Suzuki Sethi Motors (Town Morr),,646
Too expensive,Suzuki Sethi Motors (Town Morr),,647
Suzuki moter outlet,Suzuki Sethi Motors (Town Morr),,648
