wiI7pd,dealership,Unnamed: 1,Unnamed: 2,predicted_sentiment,confidence
Have to wait for week for denting painting services,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
One of the oldest suzuki dealer,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Good experience suzuki khalid moters,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Not good experience but,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
It was good as they are professional.,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5895584692427674
Good place. Professional.,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5895584692427674
Good place to work,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
"bad services,  crupt staff.",Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5791296396742487
The customer service was very poor,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5773647462757812
Good proffesional staff,Suzuki Khalid Motors (Link Ferozpur),,Share,Positive,0.5605095530746993
Satisfying Service & Cooperative Staff,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5113101318982131
very very good,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Overall good management ?? ,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Staff is so non cooperative,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Worst experience ever.,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5791296396742487
Nice workshop and showroom,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Good dealers of Pak suzuki motors,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Very cooperative team.,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Good at service,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5881235813232714
Great People,Suzuki Khalid Motors (Link Ferozpur),,,Positive,0.5605095530746993
"Nice people, good work",Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
This is a show room of bikes and cars. And service centre for cars only,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5113101318982131
"poor service, arrogant staff.",Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.6054037653776139
Best place to buy Suzuki cars.,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Good and professional team.,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5895584692427674
Good ppl,Suzuki Khalid Motors (Link Ferozpur),,Like,,
very helpful management,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Authorized Suzuki workshop with excellent service,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5881235813232714
Good for maintenance of suzuki cars,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Very humble staff,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Ok  but not excellent,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Good Suzuki 3S facility,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Very poor service.,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.6054037653776139
Well behaved staff.,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Not good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Excellent,Suzuki Khalid Motors (Link Ferozpur),,Share,,
It's was Great Experience,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Gud Suzuki dealer ship,Suzuki Khalid Motors (Link Ferozpur),,,Negative,0.5109592678022723
Nice staff,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Labour price is very high.,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Poor post sales service,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5773647462757812
Nice work shop,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Happy to visit here.,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Good shop,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Not so good,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Good,Suzuki Khalid Motors (Link Ferozpur),,,,
Deteriorating service due to circumstances,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5113101318982131
? ,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Sss services in town,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Gud work,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Buyed my second new car,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Little bits better,Suzuki Khalid Motors (Link Ferozpur),,,Negative,0.5109592678022723
Very Professional Staff,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Staff wasn't cooperative,Suzuki Khalid Motors (Link Ferozpur),,,Negative,0.5109592678022723
Suzuki trusted showroom for cars and bikes,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Very good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good Suzuki vehicles dealership,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Educated staff and coporative staff,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Good mechanical work,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Bad,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Old working place,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Available all Suzuki barnds,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Good service..,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5881235813232714
Good view outside,Suzuki Khalid Motors (Link Ferozpur),,,Positive,0.5605095530746993
Very good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good experience....,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Average service and area,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5113101318982131
All service's available,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5113101318982131
Excelent services,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Very good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good one,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good ? ,Suzuki Khalid Motors (Link Ferozpur),,Like,,
v. good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
suzuki sale service and spares dealer,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5113101318982131
Best for your suzuki,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Good fair enough,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
very nice,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good service,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5881235813232714
V good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Exchange of car is just Drama,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Excellent service!,Suzuki Khalid Motors (Link Ferozpur),,,Positive,0.5881235813232714
Helpful,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good one,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Liters had bhai. .,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Very nic,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Staff is lazy.,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Suzuki car best showroom,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
S s s,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Best service,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5881235813232714
These are thieves,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Good service,Suzuki Khalid Motors (Link Ferozpur),,,Positive,0.5881235813232714
No customer guidance,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Not good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good Show Room,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Very Expensive..,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5791296396742487
Good service,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5881235813232714
Good service,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5881235813232714
Nice !,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Not a good deiler,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Very expensive maintenance,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5791296396742487
Good services,Suzuki Khalid Motors (Link Ferozpur),,Share,Positive,0.5605095530746993
Best,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good service,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5881235813232714
Satisfactory sevice,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
highly Recommend,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Excellent service,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5881235813232714
Good staff,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good service,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5881235813232714
Good service,Suzuki Khalid Motors (Link Ferozpur),,,Positive,0.5881235813232714
Good service,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5881235813232714
Good service,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5881235813232714
Good service,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5881235813232714
Very bad,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Professional team at work,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Good for service,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5881235813232714
Good experience,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Great Services,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Good stock of cars,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Good services,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
I like it,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Great Experience,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
?? ,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Co operative staff,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Good hospitality,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
good service,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5881235813232714
Good enivornement,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Nice ? ,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good? ,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Bad service,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.6054037653776139
I purchase new car,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Best Place,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Great..,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Nice dealing,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Good place,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Nice place,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Didn't visit,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
suzuki car sale centre,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Good,Suzuki Khalid Motors (Link Ferozpur),,,,
Badest experience,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Asdf,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Friendly staff.,Suzuki Khalid Motors (Link Ferozpur),,,Positive,0.5605095530746993
Its OK guyz...,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Good  position,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
nice place,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Average service,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5113101318982131
Its okay.,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Poor service,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.6054037653776139
Parts are costly,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Easily accessible....,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Great work,Suzuki Khalid Motors (Link Ferozpur),,Like,,
So so,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Satisfied work,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Average Service,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5113101318982131
Great place to in,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
So expensive,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5791296396742487
Skilled staff,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Bad location,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5791296396742487
Official Suzuki Motors workshop,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Excellent proteomics,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
I like it,Suzuki Khalid Motors (Link Ferozpur),,,,
Dnt know about it,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Just buy a car,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Inexperienced technicians.,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Accumudating staff,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
It was good,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Very costly,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
ok,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Expert in auto mobile,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Yes i know,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Nice expertise,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Nice,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Poor service,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.6054037653776139
Non cooperative,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Excellent,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Nicw,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Ok,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Ok,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good Suzuki mot,Suzuki Khalid Motors (Link Ferozpur),,,Positive,0.5605095530746993
Professional staff,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
True professional,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Ok,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
True professionals,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Ok,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Best,Suzuki Khalid Motors (Link Ferozpur),,Like,,
good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Brought car from here,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Humble,Suzuki Khalid Motors (Link Ferozpur),,Like,,
nice,Suzuki Khalid Motors (Link Ferozpur),,Share,,
Good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Professional staff,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
Cool,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Nice,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Excellent,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good,Suzuki Khalid Motors (Link Ferozpur),,Like,,
For car tuning,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Great.....,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Suzuki S3 dealer,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Expensive,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Suzuki dealership and workshop,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Average,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Unlike,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Rent a car.,Suzuki Khalid Motors (Link Ferozpur),,,Negative,0.5109592678022723
Conjusted workshop ...,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Normal,Suzuki Khalid Motors (Link Ferozpur),,Like,,
yes,Suzuki Khalid Motors (Link Ferozpur),,,,
High rates,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Just Ordinary,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Fair,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Bilal tanoli,Suzuki Khalid Motors (Link Ferozpur),,Share,Negative,0.5109592678022723
call,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Professionals!,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Car show room,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Average ...,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Suzuki car point,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Suzuki dealer,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Suzuki dealer,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Cars showroom,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Suzuki showroom,Suzuki Khalid Motors (Link Ferozpur),,,Negative,0.5109592678022723
Suzuki Khalid Motors,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Mene last 3 din pely visit kia for first checkup gari k door waly shesho me sy awaz ati te band krne par ink staff ma bnda kahta daj me farak hota hy or usny masla hal nai kia bad experience???? ,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5791296396742487
New gari defected.....koi help naì karta,Suzuki Khalid Motors (Link Ferozpur),,Share,Negative,0.5109592678022723
in BC k pass gadi book krwa k galti kr li mjy aik dafa gadi mil jaye in sy kbi filter b na loon lakh di lanat puray showroom pr,Suzuki Khalid Motors (Link Ferozpur),,,Negative,0.5109592678022723
"inthai ghatia service he
mere pas suzuki wagon r he
aj main wahan apni gari ki tuning ke lie gaya tha meri gari bhi theek nai hoi or ",Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5113101318982131
?? ?? ???? ????? ????? ????,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
I'm ok,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Boht achi moters hy,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Achi jaga hai,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
God one,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Fixed in ,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Good experienced m ,Suzuki Khalid Motors (Link Ferozpur),,Like,Positive,0.5605095530746993
?????? ???? ?????,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
,Suzuki Khalid Motors (Link Ferozpur),,,,
Bakwas,Suzuki Khalid Motors (Link Ferozpur),,,,
God,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Osaaam,Suzuki Khalid Motors (Link Ferozpur),,Like,,
Suzuki show pie,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
Suzuki Motor,Suzuki Khalid Motors (Link Ferozpur),,Like,Negative,0.5109592678022723
