wiI7pd,dealership,Unnamed: 1,Unnamed: 2,predicted_sentiment,confidence
Excellent services and skilled staff,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Professional staff only. Service is average,Suzuki Mini Motors (Gulberg 3),,,Positive,0.558485538257406
A good place to repair specially the Khan Sb. Formen at Mini Motors,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
They love your vehicle.,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
"Good service facilities, staff is good.",Suzuki Mini Motors (Gulberg 3),,,Positive,0.5839401980210318
Can you share picture of labor charges board ?,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Located at conjunction area. Not easy access there,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
This is a good workshop for car maintenance.,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Good,Suzuki Mini Motors (Gulberg 3),,,,
Nice services and professional staff,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
"I recently purchased a gs 150 bike from here, they gave me a massive discount.",Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
The Foreman Jahanzeb is excellent and respects you and your vehicle.,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Best staff with all facilities,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Nice place for ur car mantaining and enjoying place.......?·?·?·?·?·?· ??,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Lovely  Suzuki Showroom Especially Nice Staff To Help You.,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Quick response..gud service,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5113101318982131
Perfect place to keep car in good condition,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5895584692427674
Excellent,Suzuki Mini Motors (Gulberg 3),,,,
Best 3S dealership of Suzuki Motor Company Ltd,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Best services dealership in lahore,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Near to Gulberg. Good services,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Good place to get right your suzuki vehicle they are expert in their field but its expensive.,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5088887958765483
Experienced staff and quality work,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Perfect place to keep your car in perfect condition.,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Nice communication and good service,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5881235813232714
Sazuki cars all matters solve in 1 place,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Good showroom with good staff and services,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Nice environment friendly employee,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Staff was fully Cooperative and experienced,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Overall Good Services - sales & services,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Mr. Faizi a well trained mechanic on this dealership,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Service center staff is friendly and professional,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5881235813232714
Highly recommended,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Service charges are high.,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5113101318982131
Sales staff behavior is not good.,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Good place for car service,Suzuki Mini Motors (Gulberg 3),,,Positive,0.558485538257406
They sale Suzuki vehicles and also have workshop for maintenance.,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Good peoples and great work,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5895584692427674
Best Suzuki dealership well trained staff,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Excellent place for car maintenance.,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Quick service,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5113101318982131
Staff isn't very supportive.,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Nice visit of Mini Motors,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Good services.,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Nice Place for Quiltey Work,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Need proper technical staffff.,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Friendly staff,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Good place for repairing cars,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
"Suzuki Township is closed as dealership ended, now Honda is going to operate from here.",Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Suzuki Dealership. Their work shop used to be good.,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Excellent services ?? ??,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Best thing is it opens on Sunday,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
One of the best 3S Suzuki dealership in Lahore.,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
We always satisfied,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Good place for your Suzuki vehicles,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
This Place is only repair Suzuki's cars..,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Nice work but expensive,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5791296396742487
Nice ?? ??,Suzuki Mini Motors (Gulberg 3),,,,
nice near and clean workshop,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Bocz i have do job in this place,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Well managed,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Sales Staff behavior is bad.,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5791296396742487
Good service,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5881235813232714
Service not very good,Suzuki Mini Motors (Gulberg 3),,,Positive,0.558485538257406
Good experience,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Good work,Suzuki Mini Motors (Gulberg 3),,,,
Customers care and good services,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Competent Mechanics. Good workshop.,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
well organised auto work shop,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Very good suzuki workshop. Recommend,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5895584692427674
Excellent support by Suzuki service team,Suzuki Mini Motors (Gulberg 3),,,Positive,0.558485538257406
Good experience,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
"Suzuki official shroom, can buy all mini motors of Suzuki from here.",Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Excellent services by mini motors,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Service is very good,Suzuki Mini Motors (Gulberg 3),,,Positive,0.558485538257406
They are just ok,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Body shop and maintenance shop both are good,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Good quality of service,Suzuki Mini Motors (Gulberg 3),,,Positive,0.610285073989355
I visit here for service of my car,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5113101318982131
Precision and accuracy is their art,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Authorised Dealer for Suzuki Motors Pakistan. Sale Center,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Best place for Suzuki Car's Maintenance,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
My favorite place of car mentions,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Great services,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Very high price of parts,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Very nice and brilliant ?? ??,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Great customer service,Suzuki Mini Motors (Gulberg 3),,,Positive,0.558485538257406
Good service,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5881235813232714
Good overall experience,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Good workshop and staff,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
This place is so awesome,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
just one word..... Great!,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
All facilities under one roof,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Best customer services,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Patatic service of their accounts department,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5113101318982131
Expert mechanic but little costly,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Best Suzuki car maintenance workshop,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
?? ??,Suzuki Mini Motors (Gulberg 3),,,,
I wanna buy car from here,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
great experience,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
One of the best Suzuki dealers.,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
5 star service for suzuki customers,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5113101318982131
Access is tricky and in  congested area.,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
A well managed 7S dealership,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
For new cars and repairs,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Good value of money,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
V. Good Place,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Good place for maintain Suzuki cars,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Professionally maintained workshop,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Good for maintenance for Suzuki Car,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
bohat menga costly,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Good staff.,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Customer service is Mediocre.,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5113101318982131
Good service,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5881235813232714
A complete work shop for suzuki vehicles,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Best mechanical shop,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
All solutions under one roof,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Need to improve workmanship,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Good staff,Suzuki Mini Motors (Gulberg 3),,,,
Best palace for suzuki workshop,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Awesome service,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5881235813232714
Excellent services,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Highly not recommended.,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
highly recommended,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Great place for cars,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
castly.,Suzuki Mini Motors (Gulberg 3),,,,
Nice staff,Suzuki Mini Motors (Gulberg 3),,,,
Superb staff .,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Nice staff.,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Good service,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5881235813232714
Good place,Suzuki Mini Motors (Gulberg 3),,,,
Expensive but reliable.,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5791296396742487
Expensive but good,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5088887958765483
Good service,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5881235813232714
Excelent,Suzuki Mini Motors (Gulberg 3),,,,
Lovely People's,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
satisfied,Suzuki Mini Motors (Gulberg 3),,,,
Worst after sale.,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5791296396742487
Good service,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5881235813232714
Charge more for parts,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Not satisfactory,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Skilled work shop for Suzuki.,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Good service,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5881235813232714
Meet to  every vehicle need,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Good service,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5881235813232714
Good service,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5881235813232714
Great Experience.....,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Not good,Suzuki Mini Motors (Gulberg 3),,,,
Good staff,Suzuki Mini Motors (Gulberg 3),,,,
Excellent service,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5881235813232714
Best place suzuki car & bikes....,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Excellent experience,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Poor customer service,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5773647462757812
A complete car care place,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Also nice,Suzuki Mini Motors (Gulberg 3),,,,
Service is good,Suzuki Mini Motors (Gulberg 3),,,Positive,0.558485538257406
great service,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5881235813232714
V. Good,Suzuki Mini Motors (Gulberg 3),,,,
Really good,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Nice range of cars,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Good workshop for Suzuki cars,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Good service,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5881235813232714
Very nice,Suzuki Mini Motors (Gulberg 3),,,,
Too congested area,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Good service,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5881235813232714
Good work,Suzuki Mini Motors (Gulberg 3),,,,
Awesome showroom,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Good service,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5881235813232714
Good Service,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5881235813232714
Good work,Suzuki Mini Motors (Gulberg 3),,,,
Good service,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5881235813232714
Good work,Suzuki Mini Motors (Gulberg 3),,,,
Good,Suzuki Mini Motors (Gulberg 3),,,,
They are not professionals,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
My fst car place,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
"??·??··,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png""",Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Good place,Suzuki Mini Motors (Gulberg 3),,,,
Excellent service,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5881235813232714
Good work ?? ??,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
it is good place,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Good service,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5881235813232714
They are awesome.,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Satisfied customer,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Good one,Suzuki Mini Motors (Gulberg 3),,,,
Good service,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5881235813232714
Life easy,Suzuki Mini Motors (Gulberg 3),,,,
Excellent Staff,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Overall good,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Well maintained.,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Good experience,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Quick service,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5113101318982131
Good Suzuki motor workshop,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Nice place,Suzuki Mini Motors (Gulberg 3),,,,
Professional and respectful.,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Cooperative staff,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Mechanics are not good,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
V expensive,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5791296396742487
Good Suzuki out let,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Perfect place,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Excellent,Suzuki Mini Motors (Gulberg 3),,,,
Nice place,Suzuki Mini Motors (Gulberg 3),,,,
Best services for suzuki,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
That's nice,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Access to this is not easy,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Good Experience,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Gud service,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5113101318982131
Gud service,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5113101318982131
B uh,Suzuki Mini Motors (Gulberg 3),,,,
Not sure,Suzuki Mini Motors (Gulberg 3),,,,
By,Suzuki Mini Motors (Gulberg 3),,,,
They are satisfying,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
"Suzuki sell, purchase, repair and parts.",Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Looks Good,Suzuki Mini Motors (Gulberg 3),,,,
Quick service,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5113101318982131
Have solutions for all suzuki cars,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Best,Suzuki Mini Motors (Gulberg 3),,,,
Very expensive,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5791296396742487
Supportive staff,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Best workshop,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Very expressive,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Bad service,Suzuki Mini Motors (Gulberg 3),,,Negative,0.6054037653776139
Good Hotel,Suzuki Mini Motors (Gulberg 3),,,,
Wonderful,Suzuki Mini Motors (Gulberg 3),,,,
Good Experience,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Good Environment,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
?·?·?????? ??,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
bad experience,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5791296396742487
Bad Service,Suzuki Mini Motors (Gulberg 3),,,Negative,0.6054037653776139
To Much Expensive,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5791296396742487
Very expensive,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5791296396742487
Best,Suzuki Mini Motors (Gulberg 3),,,,
Suzuki showroom and service center,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5113101318982131
Good mechanics,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
So so.,Suzuki Mini Motors (Gulberg 3),,,,
Conjested area,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Good,Suzuki Mini Motors (Gulberg 3),,,,
Good,Suzuki Mini Motors (Gulberg 3),,,,
Fine,Suzuki Mini Motors (Gulberg 3),,,,
Excellent,Suzuki Mini Motors (Gulberg 3),,,,
Nice,Suzuki Mini Motors (Gulberg 3),,,,
Lack of education,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Helo to sy,Suzuki Mini Motors (Gulberg 3),,,,
Not a fan of suzuki,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
This is to Good,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Awsome,Suzuki Mini Motors (Gulberg 3),,,,
Hig quality,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Nice people,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Low service,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5113101318982131
Busy place,Suzuki Mini Motors (Gulberg 3),,,,
Professional staff,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Rates are negotiable,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Wonderfull,Suzuki Mini Motors (Gulberg 3),,,,
The way to it is worse,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Trained staff,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Cooperative staff,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Excellent,Suzuki Mini Motors (Gulberg 3),,,,
Suzuki sale and service provider,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5113101318982131
Good,Suzuki Mini Motors (Gulberg 3),,,,
Average,Suzuki Mini Motors (Gulberg 3),,,,
Expensive,Suzuki Mini Motors (Gulberg 3),,,,
good,Suzuki Mini Motors (Gulberg 3),,,,
Best bikes,Suzuki Mini Motors (Gulberg 3),,,,
Good,Suzuki Mini Motors (Gulberg 3),,,,
nyc,Suzuki Mini Motors (Gulberg 3),,,,
A gud workshop,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Good,Suzuki Mini Motors (Gulberg 3),,,,
Good,Suzuki Mini Motors (Gulberg 3),,,,
Good,Suzuki Mini Motors (Gulberg 3),,,,
Expensive parts,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5791296396742487
Good,Suzuki Mini Motors (Gulberg 3),,,,
Good,Suzuki Mini Motors (Gulberg 3),,,,
Nice,Suzuki Mini Motors (Gulberg 3),,,,
Vehicle in good hands,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
Excellent,Suzuki Mini Motors (Gulberg 3),,,,
Good,Suzuki Mini Motors (Gulberg 3),,,,
Normal services,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Zero results,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Ok,Suzuki Mini Motors (Gulberg 3),,,,
Good,Suzuki Mini Motors (Gulberg 3),,,,
Suzuki authorised dealer,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Good,Suzuki Mini Motors (Gulberg 3),,,,
My car mechanic,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Satisfied,Suzuki Mini Motors (Gulberg 3),,,,
true professionals,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Good,Suzuki Mini Motors (Gulberg 3),,,,
Good,Suzuki Mini Motors (Gulberg 3),,,,
Nice,Suzuki Mini Motors (Gulberg 3),,,,
Helpful,Suzuki Mini Motors (Gulberg 3),,,,
Suzuki 3S showroom,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Good,Suzuki Mini Motors (Gulberg 3),,,,
Trainef staff,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Nice,Suzuki Mini Motors (Gulberg 3),,,,
Good,Suzuki Mini Motors (Gulberg 3),,,,
Good,Suzuki Mini Motors (Gulberg 3),,,,
I bay a car,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Good,Suzuki Mini Motors (Gulberg 3),,,,
Best,Suzuki Mini Motors (Gulberg 3),,,,
Reliable,Suzuki Mini Motors (Gulberg 3),,,,
expensive,Suzuki Mini Motors (Gulberg 3),,,,
Good,Suzuki Mini Motors (Gulberg 3),,,,
???? ??,Suzuki Mini Motors (Gulberg 3),,,,
Good for Suzuki,Suzuki Mini Motors (Gulberg 3),,,Positive,0.5605095530746993
My new car,Suzuki Mini Motors (Gulberg 3),,,,
Average,Suzuki Mini Motors (Gulberg 3),,,,
Gd,Suzuki Mini Motors (Gulberg 3),,,,
Well,Suzuki Mini Motors (Gulberg 3),,,,
Super,Suzuki Mini Motors (Gulberg 3),,,,
Super,Suzuki Mini Motors (Gulberg 3),,,,
Expensive,Suzuki Mini Motors (Gulberg 3),,,,
??????·??,Suzuki Mini Motors (Gulberg 3),,,,
Normal,Suzuki Mini Motors (Gulberg 3),,,,
Suzki workshop,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Service,Suzuki Mini Motors (Gulberg 3),,,,
Motors,Suzuki Mini Motors (Gulberg 3),,,,
Really mini motors,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Mini,Suzuki Mini Motors (Gulberg 3),,,,
Car showroom,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Car showroom,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Professionals,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
suzuki motors,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Mini motors,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Suzuki mini motors,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Car ka jo be kaam krwau oski inspection zaroor kr lo baad may... Werna corruption k chances hain buhat,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Immediately,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
"Assalamu Alaikum
nice shop",Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
"???·?????·????? ?·???????·?????????·,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png""",Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
Bhout achi ha workshop,Suzuki Mini Motors (Gulberg 3),,,Negative,0.5109592678022723
God,Suzuki Mini Motors (Gulberg 3),,,,
Malik Asif,Suzuki Mini Motors (Gulberg 3),,,,
God,Suzuki Mini Motors (Gulberg 3),,,,
